"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0010035","response to inorganic substance",438,0.273925107283176,1.31742253276528,0.00952089757843195,0.0824002862363571,0.069130152201443,2240,"tags=16%, list=11%, signal=14%","4495/4496/4494/10587/857/445/4493/999/7351/4499/301/664/1906/4502/5603/6505/6188/5563/5359/7295/836/8820/5122/8826/64116/6415/4331/2354/2695/3779/4489/131034/2039/7134/1910/114/8644/983/288/30819/4780/706/79901/567/79752/1393/2983/140606/55811/9633/468/80149/51526/3856/4521/1728/5052/85365/9474/801/7341/7057/11315/25932/2235/84059/1965/6647/2729/1740"
"GO:0048732","gland development",369,-0.271851963810636,-1.33532282391292,0.00954247595497698,0.082468380559176,0.0691872802906225,3074,"tags=25%, list=16%, signal=22%","2263/2030/538/3091/9241/51733/25/6599/1181/673/5371/5361/382/655/5253/5605/9148/7046/1543/26019/2146/6662/6239/79798/3280/4192/6778/10116/3720/10765/7299/5589/5594/1969/596/5663/55727/8835/540/9420/2737/6670/6722/5629/2909/2671/9076/5727/27122/10370/2131/23213/23129/8648/7474/4669/5970/6777/27031/2049/3184/790/11231/6591/2356/83606/7166/6608/9368/3371/23513/1399/171023/5454/208/79971/1386/1028/4313/5154/1499/64220/9612/4478/4088/9935/27023/3488/1374/6299/6422/90780/3988"
"GO:0051249","regulation of lymphocyte activation",390,-0.256999946907467,-1.27437408839476,0.00955906262555363,0.0824932018546701,0.069208104246627,2932,"tags=21%, list=15%, signal=18%","55626/4092/25/6599/673/407975/54900/10892/196528/10451/79155/3707/22976/1949/83593/3105/4615/57178/9655/3280/4192/51293/6778/3635/6604/29117/1209/596/2177/5880/23240/2737/199/5395/84807/3485/30011/9473/8289/5591/6522/6541/63925/29108/3572/2534/6777/975/29102/9092/7468/868/6830/55193/558/80381/7301/8943/3916/6597/9580/6602/23513/6664/2319/57492/7158/6605/6666/3566/1499/5573/1445/118460/7070/5530/3956/6422/6935/1947"
"GO:0045785","positive regulation of cell adhesion",386,-0.264941449369765,-1.3076761878345,0.00958854356133011,0.0826290680822359,0.0693220899306538,4217,"tags=32%, list=21%, signal=25%","1948/25890/5590/84433/6598/81704/100/8613/9780/6423/5170/80173/5879/55083/6789/51144/10725/64115/64410/2043/6484/3908/6714/948/284/8829/7030/283234/8440/463/2651/140885/7248/55626/1398/4092/8874/25/6599/673/10892/196528/3728/10451/3707/655/1949/8754/9530/3105/57178/91663/6239/9655/3280/4192/8646/6604/2316/136227/29117/78986/5578/5420/10272/2737/811/199/2041/84807/3485/11117/10370/57580/8289/6387/7474/3678/5970/388931/6541/29108/3572/2534/6777/975/2932/9092/151887/4651/11078/55193/3913/2811/80381/25930/2303/8943/8861/6597/9580/402/6602/9647/1399/2319/57492/6605/6666/3566/3654/1021/3655/1445/4088/7070/5530/3956/3791/6422/375567/1947"
"GO:0044843","cell cycle G1/S phase transition",233,-0.291070009778806,-1.36051543362047,0.00960776023048465,0.0826762200091061,0.0693616482869414,3659,"tags=29%, list=18%, signal=24%","26058/9928/25959/5129/245711/8193/9275/56257/51322/57165/26057/55626/6599/5371/997/56658/196528/5128/4582/1869/1543/2146/79791/6240/54617/255374/6604/23133/5515/29117/5426/596/586/4193/324/388112/199/6198/3741/1032/8289/5127/322/7027/4296/6491/5591/23476/4330/1870/55904/605/8454/55193/65992/1981/10106/6597/6602/1654/57492/6605/7157/993/1021/898/5530/894"
"GO:0097264","self proteolysis",10,-0.707063179552662,-1.71045808885841,0.00975544814390154,0.0838271722650968,0.0703272457170887,3,"tags=20%, list=0%, signal=20%","23473/22900"
"GO:0051204","protein insertion into mitochondrial membrane",33,0.515723590489796,1.63918354509869,0.00976975476256217,0.0838303493535113,0.070329911152073,2730,"tags=36%, list=14%, signal=31%","54543/9804/581/1678/26519/10651/26517/4580/26520/56993/3320/29928"
"GO:0070633","transepithelial transport",30,0.539477220892039,1.68534114083541,0.00988502273324005,0.0841778692407884,0.0706214647837144,1954,"tags=30%, list=10%, signal=27%","6507/1906/6505/9429/1910/57127/6506/1244/1188"
"GO:0030325","adrenal gland development",23,-0.539147318566235,-1.62928126753813,0.009896678853599,0.0841778692407884,0.0706214647837144,2211,"tags=35%, list=11%, signal=31%","79798/4192/27122/10370/1028/64220/4088/6299"
"GO:0031122","cytoplasmic microtubule organization",57,-0.423429529413708,-1.58506933268024,0.0098296584550419,0.0841778692407884,0.0706214647837144,3264,"tags=37%, list=16%, signal=31%","283234/114791/4926/7461/85378/11261/23271/55704/84942/23332/153241/4137/3837/1778/5108/8312/25999/10300/9748/7283/50861"
"GO:0046785","microtubule polymerization",92,-0.380416006464656,-1.54908412635323,0.00990821802534966,0.0841778692407884,0.0706214647837144,4081,"tags=37%, list=21%, signal=29%","3303/54801/5879/7846/9793/4134/114791/4133/4926/85378/51673/8874/25/28964/157922/23271/23332/4137/8851/1859/10382/7756/1003/89795/25999/402/2258/2242/7283/1639/55755/23354/1453/4131"
"GO:0008543","fibroblast growth factor receptor signaling pathway",72,-0.391114481885776,-1.5192586259438,0.00987423740495139,0.0841778692407884,0.0706214647837144,3756,"tags=39%, list=19%, signal=32%","9158/23767/63978/2246/2263/9241/53834/2254/2264/2817/23064/23768/4804/2131/23213/7474/860/91612/26281/143282/56975/10253/3340/1399/81848/9965/1499/2260"
